fips,avg_wkly_wage,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg,ind,own,size,qtr,year
17085,797,60,8.1,10,0,0,3,2021
17087,893,-22,-2.4,10,0,0,3,2021
17089,1079,56,5.5,10,0,0,3,2021
17091,968,52,5.7,10,0,0,3,2021
17093,903,80,9.7,10,0,0,3,2021
17095,799,71,9.8,10,0,0,3,2021
17097,1430,49,3.5,10,0,0,3,2021
17099,1018,79,8.4,10,0,0,3,2021
17101,888,11,1.3,10,0,0,3,2021
17103,992,53,5.6,10,0,0,3,2021
17105,958,59,6.6,10,0,0,3,2021
17107,965,57,6.3,10,0,0,3,2021
17109,839,39,4.9,10,0,0,3,2021
17111,944,17,1.8,10,0,0,3,2021
17113,1106,-5,-0.5,10,0,0,3,2021
17115,1071,54,5.3,10,0,0,3,2021
17117,793,47,6.3,10,0,0,3,2021
17119,941,67,7.7,10,0,0,3,2021
17121,811,44,5.7,10,0,0,3,2021
17123,827,40,5.1,10,0,0,3,2021
17125,704,39,5.9,10,0,0,3,2021
17127,990,100,11.2,10,0,0,3,2021
17129,696,15,2.2,10,0,0,3,2021
17131,773,84,12.2,10,0,0,3,2021
17133,794,39,5.2,10,0,0,3,2021
17135,806,44,5.8,10,0,0,3,2021
17137,879,15,1.7,10,0,0,3,2021
17139,879,67,8.3,10,0,0,3,2021
17141,974,46,5.0,10,0,0,3,2021
17143,1178,-12,-1.0,10,0,0,3,2021
17145,828,34,4.3,10,0,0,3,2021
17147,774,38,5.2,10,0,0,3,2021
17149,703,10,1.4,10,0,0,3,2021
17151,564,19,3.5,10,0,0,3,2021
17153,743,-2,-0.3,10,0,0,3,2021
17155,1040,161,18.3,10,0,0,3,2021
17157,916,32,3.6,10,0,0,3,2021
17159,822,88,12.0,10,0,0,3,2021
17161,1155,-158,-12.0,10,0,0,3,2021
17163,998,73,7.9,10,0,0,3,2021
17165,755,40,5.6,10,0,0,3,2021
17167,1192,66,5.9,10,0,0,3,2021
17169,747,-40,-5.1,10,0,0,3,2021
17171,780,61,8.5,10,0,0,3,2021
17173,742,12,1.6,10,0,0,3,2021
17175,829,5,0.6,10,0,0,3,2021
17177,946,66,7.5,10,0,0,3,2021
17179,910,49,5.7,10,0,0,3,2021
17181,727,-26,-3.5,10,0,0,3,2021
17183,911,54,6.3,10,0,0,3,2021
17185,814,41,5.3,10,0,0,3,2021
