fips,avg_wkly_wage,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg,ind,own,size,qtr,year
12111,1326,18,1.4,10,3,0,2,2021
12113,1275,24,1.9,10,3,0,2,2021
12115,1232,32,2.7,10,3,0,2,2021
12117,1128,1,0.1,10,3,0,2,2021
12119,796,44,5.9,10,3,0,2,2021
12121,912,13,1.4,10,3,0,2,2021
12123,832,4,0.5,10,3,0,2,2021
12125,0,0,0,10,3,0,2,2021
12127,1201,-9,-0.7,10,3,0,2,2021
12129,892,26,3.0,10,3,0,2,2021
12131,1109,28,2.6,10,3,0,2,2021
12133,930,2,0.2,10,3,0,2,2021
12999,1622,45,2.9,10,3,0,2,2021
13000,956,75,8.5,10,3,0,2,2021
13001,777,21,2.8,10,3,0,2,2021
13003,683,62,10.0,10,3,0,2,2021
13005,758,41,5.7,10,3,0,2,2021
13007,614,10,1.7,10,3,0,2,2021
13009,848,48,6.0,10,3,0,2,2021
13011,739,74,11.1,10,3,0,2,2021
13013,943,146,18.3,10,3,0,2,2021
13015,897,-12,-1.3,10,3,0,2,2021
13017,685,33,5.1,10,3,0,2,2021
13019,696,26,3.9,10,3,0,2,2021
13021,879,90,11.4,10,3,0,2,2021
13023,726,0,0,10,3,0,2,2021
13025,701,70,11.1,10,3,0,2,2021
13027,660,34,5.4,10,3,0,2,2021
13029,908,48,5.6,10,3,0,2,2021
13031,727,-89,-10.9,10,3,0,2,2021
13033,899,38,4.4,10,3,0,2,2021
13035,814,54,7.1,10,3,0,2,2021
13037,653,0,0,10,3,0,2,2021
13039,924,105,12.8,10,3,0,2,2021
13043,741,6,0.8,10,3,0,2,2021
13045,874,17,2.0,10,3,0,2,2021
13047,833,62,8.0,10,3,0,2,2021
13049,781,52,7.1,10,3,0,2,2021
13051,1058,112,11.8,10,3,0,2,2021
13053,0,0,0,10,3,0,2,2021
13055,784,17,2.2,10,3,0,2,2021
13057,1022,109,11.9,10,3,0,2,2021
13059,1020,158,18.3,10,3,0,2,2021
13061,632,13,2.1,10,3,0,2,2021
13063,944,49,5.5,10,3,0,2,2021
13065,708,-2,-0.3,10,3,0,2,2021
13067,1072,134,14.3,10,3,0,2,2021
13069,677,9,1.3,10,3,0,2,2021
13071,948,102,12.1,10,3,0,2,2021
13073,957,40,4.4,10,3,0,2,2021
13075,794,92,13.1,10,3,0,2,2021
13077,994,87,9.6,10,3,0,2,2021
13079,681,58,9.3,10,3,0,2,2021
13081,787,48,6.5,10,3,0,2,2021
13083,682,66,10.7,10,3,0,2,2021
13085,835,108,14.9,10,3,0,2,2021
13087,769,68,9.7,10,3,0,2,2021
13089,1076,75,7.5,10,3,0,2,2021
13091,767,55,7.7,10,3,0,2,2021
13093,629,-85,-11.9,10,3,0,2,2021
13095,876,75,9.4,10,3,0,2,2021
13097,1026,100,10.8,10,3,0,2,2021
13099,802,100,14.2,10,3,0,2,2021
13101,0,0,0,10,3,0,2,2021
13103,959,113,13.4,10,3,0,2,2021
13105,753,62,9.0,10,3,0,2,2021
13107,759,103,15.7,10,3,0,2,2021
13109,739,77,11.6,10,3,0,2,2021
13111,857,134,18.5,10,3,0,2,2021
13113,1049,71,7.3,10,3,0,2,2021
13115,916,106,13.1,10,3,0,2,2021
13117,1104,73,7.1,10,3,0,2,2021
13119,791,56,7.6,10,3,0,2,2021
13121,1134,88,8.4,10,3,0,2,2021
13123,747,37,5.2,10,3,0,2,2021
13125,0,0,0,10,3,0,2,2021
13127,925,63,7.3,10,3,0,2,2021
13129,885,12,1.4,10,3,0,2,2021
13131,822,40,5.1,10,3,0,2,2021
13133,883,106,13.6,10,3,0,2,2021
13135,1038,50,5.1,10,3,0,2,2021
13137,873,70,8.7,10,3,0,2,2021
13139,916,42,4.8,10,3,0,2,2021
13141,0,0,0,10,3,0,2,2021
13143,863,41,5.0,10,3,0,2,2021
13145,712,43,6.4,10,3,0,2,2021
13147,727,35,5.1,10,3,0,2,2021
13149,752,72,10.6,10,3,0,2,2021
13151,969,80,9.0,10,3,0,2,2021
13153,908,49,5.7,10,3,0,2,2021
13155,671,2,0.3,10,3,0,2,2021
13157,785,28,3.7,10,3,0,2,2021
13159,716,37,5.4,10,3,0,2,2021
13161,702,32,4.8,10,3,0,2,2021
13163,723,75,11.6,10,3,0,2,2021
13165,801,146,22.3,10,3,0,2,2021
13167,637,0,0,10,3,0,2,2021
13169,843,78,10.2,10,3,0,2,2021
13171,802,95,13.4,10,3,0,2,2021
13173,740,56,8.2,10,3,0,2,2021
13175,839,47,5.9,10,3,0,2,2021
13177,681,2,0.3,10,3,0,2,2021
13179,866,72,9.1,10,3,0,2,2021
13181,657,65,11.0,10,3,0,2,2021
13183,0,0,0,10,3,0,2,2021
13185,1053,163,18.3,10,3,0,2,2021
13187,0,0,0,10,3,0,2,2021
13189,747,113,17.8,10,3,0,2,2021
13191,746,23,3.2,10,3,0,2,2021
13193,727,0,0,10,3,0,2,2021
13195,793,59,8.0,10,3,0,2,2021
13197,660,33,5.3,10,3,0,2,2021
13199,740,60,8.8,10,3,0,2,2021
13201,856,44,5.4,10,3,0,2,2021
13205,738,66,9.8,10,3,0,2,2021
13207,862,71,9.0,10,3,0,2,2021
13209,637,66,11.6,10,3,0,2,2021
13211,799,39,5.1,10,3,0,2,2021
13213,833,103,14.1,10,3,0,2,2021
13215,823,88,12.0,10,3,0,2,2021
13217,966,79,8.9,10,3,0,2,2021
13219,900,48,5.6,10,3,0,2,2021
13221,674,78,13.1,10,3,0,2,2021
13223,995,72,7.8,10,3,0,2,2021
13225,887,37,4.4,10,3,0,2,2021
13227,931,97,11.6,10,3,0,2,2021
13229,824,50,6.5,10,3,0,2,2021
13231,735,9,1.2,10,3,0,2,2021
13233,919,64,7.5,10,3,0,2,2021
13235,750,107,16.6,10,3,0,2,2021
13237,765,12,1.6,10,3,0,2,2021
13239,0,0,0,10,3,0,2,2021
13241,826,131,18.8,10,3,0,2,2021
13243,662,65,10.9,10,3,0,2,2021
13245,999,133,15.4,10,3,0,2,2021
13247,1003,128,14.6,10,3,0,2,2021
13249,0,0,0,10,3,0,2,2021
13251,716,86,13.7,10,3,0,2,2021
13253,676,38,6.0,10,3,0,2,2021
13255,862,55,6.8,10,3,0,2,2021
13257,791,5,0.6,10,3,0,2,2021
13259,659,66,11.1,10,3,0,2,2021
13261,773,103,15.4,10,3,0,2,2021
13263,614,14,2.3,10,3,0,2,2021
13265,694,0,0,10,3,0,2,2021
13267,733,67,10.1,10,3,0,2,2021
13269,758,44,6.2,10,3,0,2,2021
13271,768,156,25.5,10,3,0,2,2021
13273,627,84,15.5,10,3,0,2,2021
13275,970,161,19.9,10,3,0,2,2021
13277,1192,38,3.3,10,3,0,2,2021
13279,720,57,8.6,10,3,0,2,2021
13281,676,2,0.3,10,3,0,2,2021
13283,704,59,9.1,10,3,0,2,2021
13285,892,57,6.8,10,3,0,2,2021
13287,865,97,12.6,10,3,0,2,2021
13289,703,59,9.2,10,3,0,2,2021
13291,916,128,16.2,10,3,0,2,2021
13293,816,110,15.6,10,3,0,2,2021
13295,777,19,2.5,10,3,0,2,2021
13297,962,20,2.1,10,3,0,2,2021
13299,837,128,18.1,10,3,0,2,2021
13301,0,0,0,10,3,0,2,2021
13303,658,-119,-15.3,10,3,0,2,2021
13305,838,55,7.0,10,3,0,2,2021
13307,0,0,0,10,3,0,2,2021
13309,708,116,19.6,10,3,0,2,2021
13311,901,96,11.9,10,3,0,2,2021
13313,911,46,5.3,10,3,0,2,2021
13315,0,0,0,10,3,0,2,2021
13317,791,124,18.6,10,3,0,2,2021
13319,640,79,14.1,10,3,0,2,2021
13321,744,11,1.5,10,3,0,2,2021
13999,0,0,0,10,3,0,2,2021
15000,1429,8,0.6,10,3,0,2,2021
15001,1148,23,2.0,10,3,0,2,2021
